고문상서,0,0,0,NNP,*,F,고문상서,Compound,*,*,고문+상서,고문/NNG/*/1/1+고문상서/Compound/*/0/2+상서/NNG/*/1/1
고문진보,0,0,0,NNP,*,F,고문진보,Compound,*,*,고문+진보,고문/NNG/*/1/1+고문진보/Compound/*/0/2+진보/NNG/*/1/1
고반여사,0,0,0,NNP,*,F,고반여사,Compound,*,*,고반+여사,고반/NNG/*/1/1+고반여사/Compound/*/0/2+여사/NNG/*/1/1
고사기,0,0,0,NNP,*,F,고사기,Compound,*,*,고사+기,고사/NNG/*/1/1+고사기/Compound/*/0/2+기/NNG/*/1/1
고사변,0,0,0,NNP,*,T,고사변,Compound,*,*,고사+변,고사/NNG/*/1/1+고사변/Compound/*/0/2+변/NNG/*/1/1
고사족,0,0,0,NNP,*,T,고사족,Compound,*,*,고사+족,고사/NNG/*/1/1+고사족/Compound/*/0/2+족/NNG/*/1/1
고사촬요,0,0,0,NNP,*,F,고사촬요,Compound,*,*,고사+촬요,고사/NNG/*/1/1+고사촬요/Compound/*/0/2+촬요/NNG/*/1/1
고사통,0,0,0,NNP,*,T,고사통,Compound,*,*,고사+통,고사/NNG/*/1/1+고사통/Compound/*/0/2+통/NNG/*/1/1
고산유고,0,0,0,NNP,*,F,고산유고,Compound,*,*,고산+유고,고산/NNG/*/1/1+고산유고/Compound/*/0/2+유고/NNG/*/1/1
고산족,0,0,0,NNP,*,T,고산족,Compound,*,*,고산+족,고산/NNG/*/1/1+고산족/Compound/*/0/2+족/NNG/*/1/1
고성총쇄록,0,0,0,NNP,*,T,고성총쇄록,Compound,*,*,고성+총쇄록,고성/NNG/*/1/1+고성총쇄록/Compound/*/0/2+총쇄록/NNG/*/1/1
고속도로,0,0,0,NNP,*,F,고속도로,Compound,*,*, 고속+도로,고속/NNG/*/1/1+고속도로/Compound/*/0/2+도로/NNG/*/1/1
고승전,0,0,0,NNP,*,T,고승전,Compound,*,*,고승+전,고승/NNG/*/1/1+고승전/Compound/*/0/2+전/NNG/*/1/1
고신록,0,0,0,NNP,*,T,고신록,Compound,*,*,고신+록,고신/NNG/*/1/1+고신록/Compound/*/0/2+록/NNG/*/1/1
고원부,0,0,0,NNP,*,F,고원부,Compound,*,*,고원+부,고원/NNG/*/1/1+고원부/Compound/*/0/2+부/NNG/*/1/1
고지키,0,0,0,NNP,*,F,고지키,*,*,*,*,*
고트어,0,0,0,NNP,*,F,고트어,Compound,*,*,고트+어,고트/NNP/지명/1/1+고트어/Compound/*/0/2+어/NNG/*/1/1
